job,method,seed,nodes,partition,scenario,topology,period,epochs,dataset,use_cycle,event_threshold,hidden,stride,protocol_id,split,policy,accuracy,precision,recall,f1,average_precision,roc_auc,fpr,bytes_total,training_wall_s,modeled_parallel_s
FD001_fedavg_s22_n10_7747403b4785,fedavg,22,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,val_f1,0.8817204301075269,0.9375,0.6,0.7317073170731707,0.9644929609254957,0.9882352941176471,0.014705882352941176,322604000,188.6851781200039,291.9342660860032
FD001_fedavg_s22_n10_7747403b4785,fedavg,22,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,val_fpr02,0.9032258064516129,0.9444444444444444,0.68,0.7906976744186046,0.9644929609254957,0.9882352941176471,0.014705882352941176,322604000,188.6851781200039,291.9342660860032
FD001_fedavg_s22_n10_b3714b7c10f4,fedavg,22,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,fixed,0.9849788007268322,0.8489932885906041,0.7620481927710844,0.8031746031746032,0.8992718956612074,0.9930946808818006,0.005679666792881484,306473800,184.21301275999394,269.9006435460025
FD001_fedavg_s22_n10_b3714b7c10f4,fedavg,22,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,val_f1,0.9847365233192005,0.8759124087591241,0.7228915662650602,0.7920792079207921,0.8992718956612074,0.9930946808818006,0.00429130379906601,306473800,184.21301275999394,269.9006435460025
FD001_fedavg_s22_n10_b3714b7c10f4,fedavg,22,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,val_fpr02,0.9843731072077528,0.8664259927797834,0.7228915662650602,0.7881773399014779,0.8992718956612074,0.9930946808818006,0.004669948251924776,306473800,184.21301275999394,269.9006435460025
FD001_fedavg_s22_n10_b3714b7c10f4,fedavg,22,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,fixed,0.9354838709677419,0.9130434782608695,0.84,0.875,0.9711016105633807,0.99,0.029411764705882353,306473800,184.21301275999394,269.9006435460025
FD001_fedavg_s22_n10_b3714b7c10f4,fedavg,22,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,val_f1,0.9354838709677419,0.9523809523809523,0.8,0.8695652173913043,0.9711016105633807,0.99,0.014705882352941176,306473800,184.21301275999394,269.9006435460025
FD001_fedavg_s22_n10_b3714b7c10f4,fedavg,22,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,val_fpr02,0.9354838709677419,0.9523809523809523,0.8,0.8695652173913043,0.9711016105633807,0.99,0.014705882352941176,306473800,184.21301275999394,269.9006435460025
FD001_fedavg_s22_n10_e19c6e9eafe2,fedavg,22,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,fixed,0.9844942459115688,0.8695652173913043,0.7228915662650602,0.7894736842105263,0.8977712022347383,0.9934676228579596,0.004543733434305188,322604000,193.62788621800246,283.0563682300028
FD001_fedavg_s22_n10_e19c6e9eafe2,fedavg,22,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_f1,0.9838885523924894,0.919831223628692,0.6566265060240963,0.7662565905096661,0.8977712022347383,0.9934676228579596,0.002398081534772182,322604000,193.62788621800246,283.0563682300028
FD001_fedavg_s22_n10_e19c6e9eafe2,fedavg,22,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_fpr02,0.9841308298001211,0.91701244813278,0.6656626506024096,0.7713787085514834,0.8977712022347383,0.9934676228579596,0.002524296352391771,322604000,193.62788621800246,283.0563682300028
FD001_fedavg_s22_n10_e19c6e9eafe2,fedavg,22,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,fixed,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9688966681627862,0.99,0.014705882352941176,322604000,193.62788621800246,283.0563682300028
FD001_fedavg_s22_n10_e19c6e9eafe2,fedavg,22,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_f1,0.9247311827956989,0.95,0.76,0.8444444444444444,0.9688966681627862,0.99,0.014705882352941176,322604000,193.62788621800246,283.0563682300028
FD001_fedavg_s22_n10_e19c6e9eafe2,fedavg,22,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_fpr02,0.9247311827956989,0.95,0.76,0.8444444444444444,0.9688966681627862,0.99,0.014705882352941176,322604000,193.62788621800246,283.0563682300028
FD001_fedavg_s22_n20_e0d0fa654df1,fedavg,22,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,fixed,0.9811023622047244,0.7857142857142857,0.7289156626506024,0.75625,0.8379672467829011,0.9888394927684993,0.008330177962892843,645208000,189.3084266650003,529.3591141879928
FD001_fedavg_s22_n20_e0d0fa654df1,fedavg,22,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,val_f1,0.9798909751665658,0.8577586206896551,0.5993975903614458,0.7056737588652482,0.8379672467829011,0.9888394927684993,0.0041650889814464215,645208000,189.3084266650003,529.3591141879928
FD001_fedavg_s22_n20_e0d0fa654df1,fedavg,22,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,val_fpr02,0.9791641429436705,0.9040404040404041,0.5391566265060241,0.6754716981132075,0.8379672467829011,0.9888394927684993,0.002398081534772182,645208000,189.3084266650003,529.3591141879928
FD001_fedavg_s22_n20_e0d0fa654df1,fedavg,22,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_terminal,fixed,0.9354838709677419,0.9523809523809523,0.8,0.8695652173913043,0.9475364507689856,0.9841176470588235,0.014705882352941176,645208000,189.3084266650003,529.3591141879928
FD001_fedavg_s22_n20_e0d0fa654df1,fedavg,22,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_terminal,val_f1,0.9032258064516129,0.9444444444444444,0.68,0.7906976744186046,0.9475364507689856,0.9841176470588235,0.014705882352941176,645208000,189.3084266650003,529.3591141879928
FD001_fedavg_s22_n20_e0d0fa654df1,fedavg,22,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_terminal,val_fpr02,0.8924731182795699,0.9411764705882353,0.64,0.7619047619047619,0.9475364507689856,0.9841176470588235,0.014705882352941176,645208000,189.3084266650003,529.3591141879928
FD001_fedavg_s22_n40_5c16f0779f80,fedavg,22,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_all,fixed,0.9773470623864324,0.7636363636363637,0.6325301204819277,0.6919275123558485,0.7635483264732126,0.9766377132916367,0.008203963145273255,1290416000,171.52030636699055,1039.7157401940035
FD001_fedavg_s22_n40_5c16f0779f80,fedavg,22,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_all,val_f1,0.976862507571169,0.8248847926267281,0.5391566265060241,0.6520947176684881,0.7635483264732126,0.9766377132916367,0.004796163069544364,1290416000,171.52030636699055,1039.7157401940035
FD001_fedavg_s22_n40_5c16f0779f80,fedavg,22,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_all,val_fpr02,0.9729860690490612,0.916030534351145,0.3614457831325301,0.5183585313174947,0.7635483264732126,0.9766377132916367,0.001388362993815474,1290416000,171.52030636699055,1039.7157401940035
FD001_fedavg_s22_n40_5c16f0779f80,fedavg,22,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_terminal,fixed,0.9139784946236559,0.9047619047619048,0.76,0.8260869565217391,0.8964042665281057,0.9611764705882353,0.029411764705882353,1290416000,171.52030636699055,1039.7157401940035
FD001_fedavg_s22_n40_5c16f0779f80,fedavg,22,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_terminal,val_f1,0.8924731182795699,0.9411764705882353,0.64,0.7619047619047619,0.8964042665281057,0.9611764705882353,0.014705882352941176,1290416000,171.52030636699055,1039.7157401940035
FD001_fedavg_s22_n40_5c16f0779f80,fedavg,22,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_terminal,val_fpr02,0.8494623655913979,0.9230769230769231,0.48,0.631578947368421,0.8964042665281057,0.9611764705882353,0.014705882352941176,1290416000,171.52030636699055,1039.7157401940035
FD001_fedavg_s22_n5_5e3c27e1174c,fedavg,22,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_all,fixed,0.9874015748031496,0.8518518518518519,0.8313253012048193,0.8414634146341463,0.9322008440242954,0.9964610429601785,0.00605831124574025,161302000,196.56618293599058,171.97023025800385
FD001_fedavg_s22_n5_5e3c27e1174c,fedavg,22,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_all,val_f1,0.9850999394306481,0.7786666666666666,0.8795180722891566,0.826025459688826,0.9322008440242954,0.9964610429601785,0.010475829862425848,161302000,196.56618293599058,171.97023025800385
FD001_fedavg_s22_n5_5e3c27e1174c,fedavg,22,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_all,val_fpr02,0.9849788007268322,0.7736842105263158,0.8855421686746988,0.8258426966292135,0.9322008440242954,0.9964610429601785,0.010854474315284614,161302000,196.56618293599058,171.97023025800385
FD001_fedavg_s22_n5_5e3c27e1174c,fedavg,22,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_terminal,fixed,0.978494623655914,0.96,0.96,0.96,0.986985544889893,0.9952941176470589,0.014705882352941176,161302000,196.56618293599058,171.97023025800385
FD001_fedavg_s22_n5_5e3c27e1174c,fedavg,22,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_terminal,val_f1,0.956989247311828,0.8888888888888888,0.96,0.9230769230769231,0.986985544889893,0.9952941176470589,0.04411764705882353,161302000,196.56618293599058,171.97023025800385
FD001_fedavg_s22_n5_5e3c27e1174c,fedavg,22,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_terminal,val_fpr02,0.956989247311828,0.8888888888888888,0.96,0.9230769230769231,0.986985544889893,0.9952941176470589,0.04411764705882353,161302000,196.56618293599058,171.97023025800385
FD001_fedavg_s33_n10_00a5e76c1a7d,fedavg,33,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,fixed,0.9864324651726226,0.8985507246376812,0.7469879518072289,0.8157894736842105,0.9223487028790103,0.9947651263896936,0.003534014893348479,306473800,184.1839409250024,268.4706348709853
FD001_fedavg_s33_n10_00a5e76c1a7d,fedavg,33,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,val_f1,0.9861901877649909,0.8385093167701864,0.8132530120481928,0.8256880733944955,0.9223487028790103,0.9947651263896936,0.0065631705162186044,306473800,184.1839409250024,268.4706348709853
FD001_fedavg_s33_n10_00a5e76c1a7d,fedavg,33,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_all,val_fpr02,0.9857056329497275,0.8092485549132948,0.8433734939759037,0.8259587020648967,0.9223487028790103,0.9947651263896936,0.008330177962892843,306473800,184.1839409250024,268.4706348709853
FD001_fedavg_s33_n10_00a5e76c1a7d,fedavg,33,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,fixed,0.967741935483871,1.0,0.88,0.9361702127659575,0.9939601139601142,0.9976470588235294,0.0,306473800,184.1839409250024,268.4706348709853
FD001_fedavg_s33_n10_00a5e76c1a7d,fedavg,33,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,val_f1,0.956989247311828,0.92,0.92,0.92,0.9939601139601142,0.9976470588235294,0.029411764705882353,306473800,184.1839409250024,268.4706348709853
FD001_fedavg_s33_n10_00a5e76c1a7d,fedavg,33,10,iid,node_failure,ring,1,50,FD001,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,val_fpr02,0.956989247311828,0.92,0.92,0.92,0.9939601139601142,0.9976470588235294,0.029411764705882353,306473800,184.1839409250024,268.4706348709853
FD001_fedavg_s33_n10_076f8ed674b1,fedavg,33,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,fixed,0.9803755299818292,0.9047619047619048,0.572289156626506,0.7011070110701108,0.8578725028529129,0.9886193771678916,0.002524296352391771,322604000,198.32870141999592,293.57799977800033
FD001_fedavg_s33_n10_076f8ed674b1,fedavg,33,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,val_f1,0.9800121138703816,0.7262872628726287,0.8072289156626506,0.7646219686162625,0.8578725028529129,0.9886193771678916,0.012747696579578442,322604000,198.32870141999592,293.57799977800033
FD001_fedavg_s33_n10_076f8ed674b1,fedavg,33,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_all,val_fpr02,0.9815869170199879,0.7777777777777778,0.7590361445783133,0.7682926829268293,0.8578725028529129,0.9886193771678916,0.009087466868610375,322604000,198.32870141999592,293.57799977800033
FD001_fedavg_s33_n10_076f8ed674b1,fedavg,33,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,fixed,0.9032258064516129,0.9444444444444444,0.68,0.7906976744186046,0.9585152853696028,0.9847058823529411,0.014705882352941176,322604000,198.32870141999592,293.57799977800033
FD001_fedavg_s33_n10_076f8ed674b1,fedavg,33,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,val_f1,0.9354838709677419,0.9130434782608695,0.84,0.875,0.9585152853696028,0.9847058823529411,0.029411764705882353,322604000,198.32870141999592,293.57799977800033
FD001_fedavg_s33_n10_076f8ed674b1,fedavg,33,10,lifetime,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,c3abb1342efd,test_terminal,val_fpr02,0.9354838709677419,0.9523809523809523,0.8,0.8695652173913043,0.9585152853696028,0.9847058823529411,0.014705882352941176,322604000,198.32870141999592,293.57799977800033
FD001_fedavg_s33_n10_21b6f13fdcde,fedavg,33,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,fixed,0.9860690490611751,0.9003690036900369,0.7349397590361446,0.8092868988391376,0.9152357922299448,0.994137093622502,0.0034078000757288905,322604000,192.3754172680092,281.51970242900575
FD001_fedavg_s33_n10_21b6f13fdcde,fedavg,33,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,val_f1,0.9849788007268322,0.8151515151515152,0.8102409638554217,0.8126888217522659,0.9152357922299448,0.994137093622502,0.007699103874794901,322604000,192.3754172680092,281.51970242900575
FD001_fedavg_s33_n10_21b6f13fdcde,fedavg,33,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_all,val_fpr02,0.9835251362810418,0.7737430167597765,0.8343373493975904,0.8028985507246377,0.9152357922299448,0.994137093622502,0.010223400227186671,322604000,192.3754172680092,281.51970242900575
FD001_fedavg_s33_n10_21b6f13fdcde,fedavg,33,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,fixed,0.9354838709677419,0.9523809523809523,0.8,0.8695652173913043,0.9876587797010588,0.9952941176470588,0.014705882352941176,322604000,192.3754172680092,281.51970242900575
FD001_fedavg_s33_n10_21b6f13fdcde,fedavg,33,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,val_f1,0.967741935483871,0.9583333333333334,0.92,0.9387755102040817,0.9876587797010588,0.9952941176470588,0.014705882352941176,322604000,192.3754172680092,281.51970242900575
FD001_fedavg_s33_n10_21b6f13fdcde,fedavg,33,10,iid,packet_loss,ring,1,50,FD001,True,0.02,"[100, 50]",1,d3f904be6308,test_terminal,val_fpr02,0.967741935483871,0.9583333333333334,0.92,0.9387755102040817,0.9876587797010588,0.9952941176470588,0.014705882352941176,322604000,192.3754172680092,281.51970242900575
FD001_fedavg_s33_n10_2d3c5c15ec57,fedavg,33,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,fixed,0.9857056329497275,0.8876811594202898,0.7379518072289156,0.805921052631579,0.909688918639635,0.9943017051165661,0.003912659346207245,322604000,203.18034433698267,283.5069558979842
FD001_fedavg_s33_n10_2d3c5c15ec57,fedavg,33,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_f1,0.9854633555420957,0.8464052287581699,0.7801204819277109,0.8119122257053292,0.909688918639635,0.9943017051165661,0.005932096428120662,322604000,203.18034433698267,283.5069558979842
FD001_fedavg_s33_n10_2d3c5c15ec57,fedavg,33,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_fpr02,0.9844942459115688,0.7947976878612717,0.8283132530120482,0.8112094395280236,0.909688918639635,0.9943017051165661,0.008961252050990786,322604000,203.18034433698267,283.5069558979842
FD001_fedavg_s33_n10_2d3c5c15ec57,fedavg,33,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,fixed,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9868313731357212,0.9952941176470588,0.014705882352941176,322604000,203.18034433698267,283.5069558979842
FD001_fedavg_s33_n10_2d3c5c15ec57,fedavg,33,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_f1,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9868313731357212,0.9952941176470588,0.014705882352941176,322604000,203.18034433698267,283.5069558979842
FD001_fedavg_s33_n10_2d3c5c15ec57,fedavg,33,10,iid,none,ring,1,50,FD001,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_fpr02,0.967741935483871,0.9230769230769231,0.96,0.9411764705882353,0.9868313731357212,0.9952941176470588,0.029411764705882353,322604000,203.18034433698267,283.5069558979842
FD001_fedavg_s33_n10_3281dcfe8f8b,fedavg,33,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,fixed,0.9863113264688068,0.8788927335640139,0.7650602409638554,0.8180354267310789,0.9183521256095825,0.9945024322963949,0.004417518616685599,225822800,198.9049725610057,204.33571536100374
FD001_fedavg_s33_n10_3281dcfe8f8b,fedavg,33,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,val_f1,0.9858267716535433,0.824773413897281,0.822289156626506,0.8235294117647058,0.9183521256095825,0.9945024322963949,0.007320459421936135,225822800,198.9049725610057,204.33571536100374
FD001_fedavg_s33_n10_3281dcfe8f8b,fedavg,33,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_all,val_fpr02,0.9849788007268322,0.7971428571428572,0.8403614457831325,0.8181818181818182,0.9183521256095825,0.9945024322963949,0.008961252050990786,225822800,198.9049725610057,204.33571536100374
FD001_fedavg_s33_n10_3281dcfe8f8b,fedavg,33,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,fixed,0.967741935483871,0.9583333333333334,0.92,0.9387755102040817,0.9922934472934475,0.9970588235294118,0.014705882352941176,225822800,198.9049725610057,204.33571536100374
FD001_fedavg_s33_n10_3281dcfe8f8b,fedavg,33,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,val_f1,0.967741935483871,0.9583333333333334,0.92,0.9387755102040817,0.9922934472934475,0.9970588235294118,0.014705882352941176,225822800,198.9049725610057,204.33571536100374
FD001_fedavg_s33_n10_3281dcfe8f8b,fedavg,33,10,iid,server_outage,ring,1,50,FD001,True,0.02,"[100, 50]",1,ace76c4c163e,test_terminal,val_fpr02,0.956989247311828,0.92,0.92,0.92,0.9922934472934475,0.9970588235294118,0.029411764705882353,225822800,198.9049725610057,204.33571536100374
FD001_fedavg_s33_n10_c9c68450730e,fedavg,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,0.9853422168382798,0.872791519434629,0.7439759036144579,0.8032520325203252,0.9077017894158825,0.9933250609404676,0.004543733434305188,322604000,197.17286104900404,281.74213962999625
FD001_fedavg_s33_n10_c9c68450730e,fedavg,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,0.9853422168382798,0.8307210031347962,0.7981927710843374,0.8141321044546851,0.9077017894158825,0.9933250609404676,0.006815600151457781,322604000,197.17286104900404,281.74213962999625
FD001_fedavg_s33_n10_c9c68450730e,fedavg,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,0.9852210781344639,0.8143712574850299,0.8192771084337349,0.8168168168168168,0.9077017894158825,0.9933250609404676,0.00782531869241449,322604000,197.17286104900404,281.74213962999625
FD001_fedavg_s33_n10_c9c68450730e,fedavg,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,fixed,0.946236559139785,0.9545454545454546,0.84,0.8936170212765957,0.9890209835253315,0.9958823529411764,0.014705882352941176,322604000,197.17286104900404,281.74213962999625
FD001_fedavg_s33_n10_c9c68450730e,fedavg,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_f1,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9890209835253315,0.9958823529411764,0.014705882352941176,322604000,197.17286104900404,281.74213962999625
FD001_fedavg_s33_n10_c9c68450730e,fedavg,33,10,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,22b20344bb16,test_terminal,val_fpr02,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9890209835253315,0.9958823529411764,0.014705882352941176,322604000,197.17286104900404,281.74213962999625
FD001_fedavg_s33_n20_17d9be423971,fedavg,33,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,fixed,0.9849788007268322,0.8586206896551725,0.75,0.8006430868167203,0.8981677476494037,0.9925442017977246,0.00517480752240313,645208000,189.8801790899961,529.4475660259899
FD001_fedavg_s33_n20_17d9be423971,fedavg,33,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,val_f1,0.9853422168382798,0.8206686930091185,0.8132530120481928,0.8169440242057489,0.8981677476494037,0.9925442017977246,0.007446674239555724,645208000,189.8801790899961,529.4475660259899
FD001_fedavg_s33_n20_17d9be423971,fedavg,33,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_all,val_fpr02,0.9847365233192005,0.8011695906432749,0.8253012048192772,0.8130563798219584,0.8981677476494037,0.9925442017977246,0.00858260759813202,645208000,189.8801790899961,529.4475660259899
FD001_fedavg_s33_n20_17d9be423971,fedavg,33,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_terminal,fixed,0.956989247311828,0.9565217391304348,0.88,0.9166666666666666,0.9890209835253315,0.9958823529411764,0.014705882352941176,645208000,189.8801790899961,529.4475660259899
FD001_fedavg_s33_n20_17d9be423971,fedavg,33,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_terminal,val_f1,0.956989247311828,0.92,0.92,0.92,0.9890209835253315,0.9958823529411764,0.029411764705882353,645208000,189.8801790899961,529.4475660259899
FD001_fedavg_s33_n20_17d9be423971,fedavg,33,20,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,15ec19a42f2d,test_terminal,val_fpr02,0.956989247311828,0.92,0.92,0.92,0.9890209835253315,0.9958823529411764,0.029411764705882353,645208000,189.8801790899961,529.4475660259899
FD001_fedavg_s33_n40_824c490186a6,fedavg,33,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_all,fixed,0.9788007268322229,0.9815950920245399,0.4819277108433735,0.6464646464646465,0.854830494853116,0.9860266510951037,0.0003786444528587656,1290416000,192.20104982499834,1040.595032436005
FD001_fedavg_s33_n40_824c490186a6,fedavg,33,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_all,val_f1,0.9777104784978801,0.6989247311827957,0.7831325301204819,0.7386363636363636,0.854830494853116,0.9860266510951037,0.014136059573393917,1290416000,192.20104982499834,1040.595032436005
FD001_fedavg_s33_n40_824c490186a6,fedavg,33,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_all,val_fpr02,0.9811023622047244,0.775,0.7469879518072289,0.7607361963190185,0.854830494853116,0.9860266510951037,0.009087466868610375,1290416000,192.20104982499834,1040.595032436005
FD001_fedavg_s33_n40_824c490186a6,fedavg,33,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_terminal,fixed,0.8817204301075269,0.9375,0.6,0.7317073170731707,0.95523389072449,0.9841176470588235,0.014705882352941176,1290416000,192.20104982499834,1040.595032436005
FD001_fedavg_s33_n40_824c490186a6,fedavg,33,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_terminal,val_f1,0.9354838709677419,0.9130434782608695,0.84,0.875,0.95523389072449,0.9841176470588235,0.029411764705882353,1290416000,192.20104982499834,1040.595032436005
FD001_fedavg_s33_n40_824c490186a6,fedavg,33,40,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,0d56a1322361,test_terminal,val_fpr02,0.9354838709677419,0.9523809523809523,0.8,0.8695652173913043,0.95523389072449,0.9841176470588235,0.014705882352941176,1290416000,192.20104982499834,1040.595032436005
FD001_fedavg_s33_n5_8e2a8f584c43,fedavg,33,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_all,fixed,0.9877649909145972,0.9676113360323887,0.7198795180722891,0.8255613126079447,0.9505229078698685,0.997412216073685,0.0010097185409567084,161302000,191.75313676298902,175.22366121399259
FD001_fedavg_s33_n5_8e2a8f584c43,fedavg,33,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_all,val_f1,0.9884918231374924,0.8761904761904762,0.8313253012048193,0.8531684698608965,0.9505229078698685,0.997412216073685,0.004922377887163953,161302000,191.75313676298902,175.22366121399259
FD001_fedavg_s33_n5_8e2a8f584c43,fedavg,33,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_all,val_fpr02,0.9874015748031496,0.8202247191011236,0.8795180722891566,0.8488372093023255,0.9505229078698685,0.997412216073685,0.008077748327653667,161302000,191.75313676298902,175.22366121399259
FD001_fedavg_s33_n5_8e2a8f584c43,fedavg,33,5,iid,none,ring,1,50,FD001,True,0.02,"[100, 50]",1,ab89e2e3e236,test_terminal,fixed,0.967741935483871,1.0,0.88,0.9361702127659575,0.9970370370370372,0.9988235294117647,0.0,161302000,191.75313676298902,175.22366121399259
