dataset,nodes,partition,scenario,topology,period,epochs,use_cycle,event_threshold,hidden,stride,protocol_id,split,policy,method,runs,accuracy_mean,accuracy_sd,accuracy_ci_low,accuracy_ci_high,precision_mean,precision_sd,precision_ci_low,precision_ci_high,recall_mean,recall_sd,recall_ci_low,recall_ci_high,f1_mean,f1_sd,f1_ci_low,f1_ci_high,average_precision_mean,average_precision_sd,average_precision_ci_low,average_precision_ci_high,bytes_total_mean,bytes_total_sd,bytes_total_ci_low,bytes_total_ci_high,training_wall_s_mean,training_wall_s_sd,training_wall_s_ci_low,training_wall_s_ci_high,modeled_parallel_s_mean,modeled_parallel_s_sd,modeled_parallel_s_ci_low,modeled_parallel_s_ci_high
FD001,10,iid,node_failure,ring,1,50,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,val_f1,gossip,3,0.9318996415770608,0.0062080674106411325,0.9164779472051989,0.9473213359489228,0.9253623188405796,0.02133685777439922,0.8723586257929413,0.9783660118882179,0.8133333333333334,0.046188021535170036,0.6985959272066811,0.9280707394599856,0.8648148148148148,0.017641258225238567,0.8209914999747739,0.9086381296548557,0.9728063501765482,0.0048233329793742515,0.9608245268261555,0.9847881735269408,290343600.0,0.0,290343600.0,290343600.0,185.90858239867217,2.5724815941009784,179.5181838579823,192.29898093936202,49.62793644300164,0.8768164575566644,47.449803614501796,51.80606927150148
FD001,10,iid,node_failure,ring,1,50,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,val_fpr02,fedavg,3,0.949820788530466,0.01241613482128233,0.9189773997867422,0.9806641772741899,0.9307936507936508,0.01869515157375926,0.8843523197423869,0.9772349818449148,0.88,0.06928203230275509,0.7078938908100215,1.0521061091899786,0.9031884057971015,0.02911853531565073,0.8308539541085597,0.9755228574856433,0.9841583694137422,0.01177175148285085,0.9549157176218396,1.0134010212056448,306473800.0,0.0,306473800.0,306473800.0,182.77103445933548,2.472445462420763,176.62913944589008,188.9129294727809,268.91251860132724,0.8573306251577716,266.7827912639343,271.04224593872016
FD001,10,iid,node_failure,ring,1,50,True,0.02,"[100, 50]",1,77f2bb654cec,test_terminal,val_fpr02,gossip,3,0.9318996415770608,0.0062080674106411325,0.9164779472051989,0.9473213359489228,0.9253623188405796,0.02133685777439922,0.8723586257929413,0.9783660118882179,0.8133333333333334,0.046188021535170036,0.6985959272066811,0.9280707394599856,0.8648148148148148,0.017641258225238567,0.8209914999747739,0.9086381296548557,0.9728063501765482,0.0048233329793742515,0.9608245268261555,0.9847881735269408,290343600.0,0.0,290343600.0,290343600.0,185.90858239867217,2.5724815941009784,179.5181838579823,192.29898093936202,49.62793644300164,0.8768164575566644,47.449803614501796,51.80606927150148
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,fixed,fedavg,3,0.9852614577024026,0.000667179957272693,0.9836040908100175,0.9869188245947876,0.8695771751088152,0.018098008415483424,0.824619229896338,0.9145351203212924,0.7459839357429718,0.027986666395113168,0.6764612023246955,0.8155066691612481,0.8026643873463186,0.011901378617887497,0.7730997238998053,0.8322290507928319,0.9059604690155315,0.0071015602761611025,0.8883192153212516,0.9236017227098114,322604000.0,0.0,322604000.0,322604000.0,197.70415383299527,4.927697444046863,185.46307478014276,209.9452328858478,283.09598705999383,0.39266134641070144,282.12056220142836,284.0714119185593
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,fixed,gossip,3,0.9831213406016556,0.0027096465285374803,0.9763902054746022,0.9898524757287089,0.8185694306314546,0.07605626326843866,0.6296351988315148,1.0075036624313944,0.7540160642570282,0.03593479953448452,0.664749073569227,0.8432830549448294,0.7829117818223955,0.026613723752822064,0.7167996269979047,0.8490239366468864,0.8852943251255189,0.03775423600223976,0.7915076036940331,0.9790810465570047,322604000.0,0.0,322604000.0,322604000.0,195.9510994500009,2.9728172364846652,188.56621204270795,203.33598685729385,49.8216482449976,0.9386129019681796,47.49000453848303,52.153291951512166
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_f1,fedavg,3,0.9849788007268323,0.0009461235222176475,0.9826284996053174,0.9873291018483472,0.8702988821872064,0.04290513865414328,0.7637166092285723,0.9768811551458405,0.7409638554216867,0.07310036806934701,0.5593724743577921,0.9225552364855814,0.7975071301059864,0.027091253087875987,0.7302087266518211,0.8648055335601517,0.9059604690155315,0.0071015602761611025,0.8883192153212516,0.9236017227098114,322604000.0,0.0,322604000.0,322604000.0,197.70415383299527,4.927697444046863,185.46307478014276,209.9452328858478,283.09598705999383,0.39266134641070144,282.12056220142836,284.0714119185593
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_f1,gossip,3,0.9827579244902079,0.002368666969684983,0.9768738295442361,0.9886420194361798,0.822868561690146,0.059840763774499296,0.6742158636979693,0.9715212596823227,0.7409638554216867,0.134938414365073,0.4057582515336164,1.076169459309757,0.7713688379162917,0.05774439580161546,0.6279238066632613,0.9148138691693222,0.8852943251255189,0.03775423600223976,0.7915076036940331,0.9790810465570047,322604000.0,0.0,322604000.0,322604000.0,195.9510994500009,2.9728172364846652,188.56621204270795,203.33598685729385,49.8216482449976,0.9386129019681796,47.49000453848303,52.153291951512166
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_fpr02,fedavg,3,0.9847365233192004,0.0007565109628586727,0.9828572459070106,0.9866158007313901,0.8521567767229362,0.06145128940455043,0.6995033112774091,1.0048102421684635,0.7600401606425703,0.08440903436539642,0.5503564951630595,0.9697238261220811,0.7989802407274903,0.023955234450666697,0.7394721394347684,0.8584883420202122,0.9059604690155315,0.0071015602761611025,0.8883192153212516,0.9236017227098114,322604000.0,0.0,322604000.0,322604000.0,197.70415383299527,4.927697444046863,185.46307478014276,209.9452328858478,283.09598705999383,0.39266134641070144,282.12056220142836,284.0714119185593
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_all,val_fpr02,gossip,3,0.9825156470825762,0.0030939814665036243,0.9748297710421779,0.9902015231229745,0.8584165890955345,0.0632819255633258,0.7012155713314997,1.0156176068595695,0.6897590361445783,0.1514134786452627,0.31362710377457803,1.0658909685145788,0.7541638034619385,0.07452117958384394,0.5690429309335929,0.939284675990284,0.8852943251255189,0.03775423600223976,0.7915076036940331,0.9790810465570047,322604000.0,0.0,322604000.0,322604000.0,195.9510994500009,2.9728172364846652,188.56621204270795,203.33598685729385,49.8216482449976,0.9386129019681796,47.49000453848303,52.153291951512166
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,fixed,fedavg,3,0.946236559139785,0.0,0.946236559139785,0.946236559139785,0.9419191919191919,0.021869328378394958,0.8875927685637693,0.9962456152746145,0.8533333333333334,0.02309401076758505,0.7959646302700072,0.9107020363966596,0.8950644087422202,0.0025069486287000917,0.8888368031122454,0.9012920143721949,0.9803420270336317,0.009941577215895383,0.9556457801573481,1.0050382739099153,322604000.0,0.0,322604000.0,322604000.0,197.70415383299527,4.927697444046863,185.46307478014276,209.9452328858478,283.09598705999383,0.39266134641070144,282.12056220142836,284.0714119185593
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,fixed,gossip,3,0.946236559139785,0.010752688172043057,0.9195254009489211,0.9729477173306489,0.9177294685990338,0.03827193881745687,0.8226567020807879,1.0128022351172798,0.88,0.0,0.88,0.88,0.8982086167800453,0.018334605907057353,0.8526629308162437,0.9437543027438469,0.9603797400703099,0.024269350831192003,0.9000913304308467,1.0206681497097732,322604000.0,0.0,322604000.0,322604000.0,195.9510994500009,2.9728172364846652,188.56621204270795,203.33598685729385,49.8216482449976,0.9386129019681796,47.49000453848303,52.153291951512166
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_f1,fedavg,3,0.946236559139785,0.01862420223192346,0.8999714760241992,0.9925016422553707,0.9421739130434782,0.01947806676921921,0.8937877128300699,0.9905601132568865,0.8533333333333334,0.08326663997864532,0.6464875328316428,1.060179133835024,0.8937037037037037,0.04269231482194386,0.7876501144525954,0.999757292954812,0.9803420270336317,0.009941577215895383,0.9556457801573481,1.0050382739099153,322604000.0,0.0,322604000.0,322604000.0,197.70415383299527,4.927697444046863,185.46307478014276,209.9452328858478,283.09598705999383,0.39266134641070144,282.12056220142836,284.0714119185593
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_f1,gossip,3,0.942652329749104,0.012416134821282327,0.9118089410053801,0.9734957184928278,0.9174603174603174,0.03625724834354089,0.8273923195258304,1.0075283153948045,0.8666666666666667,0.06110100926607786,0.7148833453227963,1.018449988010537,0.8898550724637682,0.02662252174656243,0.8237210622112392,0.9559890827162971,0.9603797400703099,0.024269350831192003,0.9000913304308467,1.0206681497097732,322604000.0,0.0,322604000.0,322604000.0,195.9510994500009,2.9728172364846652,188.56621204270795,203.33598685729385,49.8216482449976,0.9386129019681796,47.49000453848303,52.153291951512166
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_fpr02,fedavg,3,0.949820788530466,0.02238350537060362,0.8942170787181836,1.0054244983427485,0.9310256410256411,0.016504138504363122,0.890027088167002,0.9720241938842802,0.88,0.10583005244258362,0.6171035756908629,1.142896424309137,0.9018736383442265,0.050849729208990675,0.7755559083838806,1.0281913683045725,0.9803420270336317,0.009941577215895383,0.9556457801573481,1.0050382739099153,322604000.0,0.0,322604000.0,322604000.0,197.70415383299527,4.927697444046863,185.46307478014276,209.9452328858478,283.09598705999383,0.39266134641070144,282.12056220142836,284.0714119185593
FD001,10,iid,none,ring,1,50,False,0.02,"[100, 50]",1,451d41a53b0b,test_terminal,val_fpr02,gossip,3,0.924731182795699,0.02844893882865155,0.8540601009921674,0.9954022645992305,0.923068783068783,0.02001846799973766,0.8733401517791676,0.9727974143583985,0.7866666666666666,0.12220201853215573,0.4831000239789258,1.0902333093544074,0.8455948769801146,0.06682209268383492,0.6795995965661245,1.0115901573941048,0.9603797400703099,0.024269350831192003,0.9000913304308467,1.0206681497097732,322604000.0,0.0,322604000.0,322604000.0,195.9510994500009,2.9728172364846652,188.56621204270795,203.33598685729385,49.8216482449976,0.9386129019681796,47.49000453848303,52.153291951512166
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,centralized,5,0.9884675953967292,0.0010539763408434464,0.9871589109193454,0.9897762798741131,0.8616593275750292,0.054306214835904455,0.7942292557345675,0.9290893994154908,0.8578313253012049,0.06380283126475467,0.7786096467362895,0.9370530038661202,0.8565759328420594,0.012321306424667403,0.8412770102437132,0.8718748554404055,0.9494411592911811,0.015928335863259115,0.9296635180984744,0.9692188004838879,0.0,0.0,0.0,0.0,190.98308336240038,10.438380350338962,178.0221222818269,203.94404444297385,190.8052282778003,10.424362891287332,177.86167217147752,203.74878438412307
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,event_gossip,5,0.9848818897637794,0.0017646379391525512,0.9826908023648693,0.9870729771626896,0.8543939547645933,0.03870514093366484,0.8063351747218589,0.9024527348073278,0.7566265060240964,0.07113154446373628,0.6683050281268448,0.8449479839213481,0.7998777124392876,0.03083949342419048,0.7615854237316286,0.8381700011469466,0.9062522190215272,0.023057490973113562,0.8776225625913038,0.9348818754517506,321974792.0,912461.9041516199,320841820.9038825,323107763.0961175,188.9519182241999,3.982583722553126,184.00688739607335,193.89694905232642,49.02930484420218,0.9959244866858833,47.79270126415476,50.2659084242496
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,event_gossip_weighted,5,0.980617807389461,0.002366084189536582,0.9776799258345943,0.9835556889443278,0.7196324504390923,0.036100236014922925,0.6748080870527036,0.764456813825481,0.8542168674698795,0.06003730634845444,0.7796707056278733,0.9287630293118856,0.7797600318569131,0.027050691097710033,0.7461721625943555,0.8133479011194708,0.8958863487232144,0.02779289274463733,0.8613769143962596,0.9303957830501691,322232875.2,577091.5790506738,321516321.3626262,322949429.0373738,193.87922135379898,4.6903891359017305,188.05533402618374,199.70310868141422,51.00650452940151,3.325613598246027,46.87720985252254,55.13579920628048
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,fedavg,5,0.9849303452453059,0.0014677292531421978,0.9831079186725687,0.986752771818043,0.8656288914866502,0.07925994628392903,0.7672146696863313,0.9640431132869691,0.7530120481927711,0.0630374986037842,0.6747406556396323,0.83128344074591,0.8005440090886333,0.01472376049026363,0.7822620457696979,0.8188259724075687,0.9086932111033521,0.01246953025107799,0.8932102443160759,0.9241761778906283,322604000.0,0.0,322604000.0,322604000.0,190.31005079420038,10.760473817789682,176.94915785103672,203.67094373736404,281.6702135169988,1.8559113776454315,279.3657951755197,283.9746318584779
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,fedavg_weighted,5,0.9819261053906722,0.0015451715344802924,0.9800075215252587,0.9838446892560856,0.7219004472425342,0.029192017267854396,0.6856537703660968,0.7581471241189717,0.9,0.02931142319446469,0.8636050610833185,0.9363949389166816,0.8004051659444233,0.011392405239116945,0.7862596265060638,0.8145507053827828,0.9111960536102174,0.01720879758050131,0.8898285092021329,0.9325635980183019,322604000.0,0.0,322604000.0,322604000.0,190.67774564700147,10.631652808178929,177.47680511368375,203.8786861803192,282.10444491599964,1.8402064450795526,279.8195268238818,284.38936300811747
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,gossip,5,0.9847607510599635,0.0016507787673999614,0.9827110384954838,0.9868104636244432,0.854037662464229,0.03916792345153692,0.8054042620300547,0.9026710628984033,0.7536144578313253,0.07036211627011786,0.6662483512212927,0.8409805644413579,0.7980005788644884,0.029019257593454403,0.7619684114560948,0.8340327462728819,0.9059619064549557,0.02064321249536881,0.8803299726921862,0.9315938402177252,322604000.0,0.0,322604000.0,322604000.0,195.13744751859912,6.212142926049512,187.42405329562726,202.85084174157097,49.746662583799306,1.3324796672101176,48.09217055268597,51.40115461491264
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,gossip_weighted,5,0.9797698364627498,0.002666427704791661,0.976459029177897,0.9830806437476027,0.7038924591108986,0.035872763760787144,0.6593505398330606,0.7484343783887366,0.8626506024096386,0.05988600241247546,0.7882923092177241,0.9370088956015532,0.7740296312252494,0.03053063475125726,0.7361208412123045,0.8119384212381943,0.8940029834806845,0.02851609744343536,0.8585955719159004,0.9294103950454686,322604000.0,0.0,322604000.0,322604000.0,193.07773065080164,3.1982300478112347,189.10660354246093,197.04885775914235,49.542758907000625,1.0365245502344544,48.255743689720155,50.829774124281094
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,fixed,local,5,0.9749000605693519,0.004573206680572371,0.9692216744777402,0.9805784466609635,0.6846914998657243,0.06034635762302194,0.6097616001824887,0.7596213995489599,0.7012048192771083,0.07531325204834696,0.60769106562103,0.7947185729331866,0.6914798090120776,0.058104638210651566,0.6193333716172568,0.7636262464068985,0.7397620521968327,0.12708981833963937,0.581959200226246,0.8975649041674193,0.0,0.0,0.0,0.0,190.1704720210011,12.989284410427691,174.04214520614363,206.29879883585858,22.983484388000697,2.1982252907779323,20.25402718450074,25.712941591500655
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,centralized,5,0.9894367050272562,0.0014445504722726738,0.987643058712247,0.9912303513422654,0.8986668124881518,0.052945279453994055,0.83292656511529,0.9644070598610137,0.8367469879518072,0.06181673991501351,0.7599913675130093,0.9135026083906052,0.8638426301271849,0.021044885218481836,0.8377119538050655,0.8899733064493043,0.9494411592911811,0.015928335863259115,0.9296635180984744,0.9692188004838879,0.0,0.0,0.0,0.0,190.98308336240038,10.438380350338962,178.0221222818269,203.94404444297385,190.8052282778003,10.424362891287332,177.86167217147752,203.74878438412307
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,event_gossip,5,0.9846396123561478,0.0033323053423880986,0.9805020087814824,0.9887772159308132,0.8557808757826597,0.08201246707736529,0.7539489480088237,0.9576128035564957,0.7536144578313253,0.05535125173263806,0.6848868012993949,0.8223421143632557,0.7982545580123331,0.038823213025244115,0.7500491721042921,0.8464599439203742,0.9062522190215272,0.023057490973113562,0.8776225625913038,0.9348818754517506,321974792.0,912461.9041516199,320841820.9038825,323107763.0961175,188.9519182241999,3.982583722553126,184.00688739607335,193.89694905232642,49.02930484420218,0.9959244866858833,47.79270126415476,50.2659084242496
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,event_gossip_weighted,5,0.9836947304663839,0.0030915299734360843,0.9798560889990005,0.9875333719337673,0.8337583950771605,0.05338761662680738,0.7674689135617492,0.9000478765925719,0.7451807228915662,0.04352383582696011,0.6911387428814987,0.7992227029016338,0.786215035060104,0.039257059973379825,0.7374709570158323,0.8349591131043758,0.8958863487232144,0.02779289274463733,0.8613769143962596,0.9303957830501691,322232875.2,577091.5790506738,321516321.3626262,322949429.0373738,193.87922135379898,4.6903891359017305,188.05533402618374,199.70310868141422,51.00650452940151,3.325613598246027,46.87720985252254,55.13579920628048
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,fedavg,5,0.9851241671714114,0.0008710201338460462,0.9840426528295041,0.9862056815133187,0.8598146300584555,0.039588607099360774,0.8106588818841453,0.9089703782327657,0.7572289156626506,0.05709400712497153,0.6863373425023842,0.828120488822917,0.8030218447948094,0.018993476919438593,0.7794383283032283,0.8266053612863905,0.9086932111033521,0.01246953025107799,0.8932102443160759,0.9241761778906283,322604000.0,0.0,322604000.0,322604000.0,190.31005079420038,10.760473817789682,176.94915785103672,203.67094373736404,281.6702135169988,1.8559113776454315,279.3657951755197,283.9746318584779
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,fedavg_weighted,5,0.985923682616596,0.0012186336852777007,0.9844105490425883,0.9874368161906037,0.8401365625769438,0.03369201506604398,0.7983024004424981,0.8819707247113895,0.8048192771084338,0.017355253362515578,0.7832698838284934,0.8263686703883742,0.8215685625279503,0.011886389324774885,0.8068096608347438,0.8363274642211568,0.9111960536102174,0.01720879758050131,0.8898285092021329,0.9325635980183019,322604000.0,0.0,322604000.0,322604000.0,190.67774564700147,10.631652808178929,177.47680511368375,203.8786861803192,282.10444491599964,1.8402064450795526,279.8195268238818,284.38936300811747
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,gossip,5,0.9853179890975167,0.002351152139117423,0.9823986481320748,0.9882373300629586,0.8966235349598393,0.032981111212015066,0.8556720765471256,0.9375749933725529,0.7180722891566265,0.04531105699070315,0.6618111809707113,0.7743333973425416,0.7968993657678984,0.0348203297745744,0.7536642158812268,0.8401345156545701,0.9059619064549557,0.02064321249536881,0.8803299726921862,0.9315938402177252,322604000.0,0.0,322604000.0,322604000.0,195.13744751859912,6.212142926049512,187.42405329562726,202.85084174157097,49.746662583799306,1.3324796672101176,48.09217055268597,51.40115461491264
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,gossip_weighted,5,0.9837916414294365,0.003197465208751632,0.9798214639942205,0.9877618188646525,0.8491730318673814,0.06685580632175636,0.7661605840867729,0.9321854796479898,0.7325301204819276,0.07074787637733754,0.644685029434817,0.8203752115290381,0.7834953470492735,0.04449706653378328,0.7282449415085972,0.8387457525899498,0.8940029834806845,0.02851609744343536,0.8585955719159004,0.9294103950454686,322604000.0,0.0,322604000.0,322604000.0,193.07773065080164,3.1982300478112347,189.10660354246093,197.04885775914235,49.542758907000625,1.0365245502344544,48.255743689720155,50.829774124281094
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_f1,local,5,0.9757480314960629,0.005451510862187176,0.9689790867226683,0.9825169762694576,0.6983997379710385,0.08261936826953431,0.5958142428364194,0.8009852331056576,0.7144578313253012,0.027141880303780286,0.6807567357085413,0.748158926942061,0.705087593121747,0.05305877710937242,0.6392064197963212,0.7709687664471727,0.7397620521968327,0.12708981833963937,0.581959200226246,0.8975649041674193,0.0,0.0,0.0,0.0,190.1704720210011,12.989284410427691,174.04214520614363,206.29879883585858,22.983484388000697,2.1982252907779323,20.25402718450074,25.712941591500655
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,centralized,5,0.9887583282858874,0.002380614404752956,0.9858024050859003,0.9917142514858744,0.8454958574904765,0.03605289094793323,0.8007302807692614,0.8902614342116916,0.8831325301204819,0.04087960862005672,0.8323737918362972,0.9338912684046665,0.8633286656647414,0.029366992138333974,0.8268647287910391,0.8997926025384437,0.9494411592911811,0.015928335863259115,0.9296635180984744,0.9692188004838879,0.0,0.0,0.0,0.0,190.98308336240038,10.438380350338962,178.0221222818269,203.94404444297385,190.8052282778003,10.424362891287332,177.86167217147752,203.74878438412307
FD001,10,iid,none,ring,1,50,True,0.02,"[100, 50]",1,22b20344bb16,test_all,val_fpr02,event_gossip,5,0.9846153846153847,0.0032942155398878676,0.9805250757771825,0.9887056934535868,0.8360112923967826,0.06805472947468565,0.7515101849005689,0.9205123998929964,0.7746987951807228,0.03740279897897683,0.7282570862564748,0.8211405041049709,0.8026534068697758,0.036651903055170666,0.7571440583805159,0.8481627553590357,0.9062522190215272,0.023057490973113562,0.8776225625913038,0.9348818754517506,321974792.0,912461.9041516199,320841820.9038825,323107763.0961175,188.9519182241999,3.982583722553126,184.00688739607335,193.89694905232642,49.02930484420218,0.9959244866858833,47.79270126415476,50.2659084242496
